E_minus_EF_eV,E_eV,DOS_original,DOS_nueva
-8.106999999999998,14.255,0.002508,0.002502289377655335
-8.101999999999999,14.26,0.002639,0.002593455371295981
-8.096999999999998,14.265,0.002775,0.002722464458134497
-8.091999999999999,14.27,0.002916,0.0029396195262976436
-8.086999999999998,14.275,0.003062,0.0030623599178380588
-8.081999999999999,14.28,0.003214,0.00323568678983461
-8.076999999999998,14.285,0.003372,0.0033111710032272313
-8.072,14.29,0.003535,0.003505589143508153
-8.066999999999998,14.295,0.003704,0.003599381320018784
-8.061999999999998,14.3,0.00388,0.0037637595019683963
-8.056999999999999,14.305,0.004061,0.0040753552110535975
-8.051999999999998,14.31,0.004248,0.00437042140758339
-8.046999999999999,14.315,0.004441,0.004371262986668272
-8.041999999999998,14.32,0.004641,0.004644653511264571
-8.036999999999999,14.325,0.004847,0.004808745226772106
-8.031999999999998,14.33,0.005059,0.005004238597045681
-8.026999999999997,14.335,0.005278,0.005164510833040094
-8.021999999999998,14.34,0.005503,0.005416554510836123
-8.016999999999998,14.345,0.005735,0.005895199717143632
-8.011999999999999,14.35,0.005973,0.005920481591944735
-8.006999999999998,14.355,0.006218,0.006140392399669469
-8.001999999999999,14.36,0.006469,0.006310629631339346
-7.996999999999998,14.365,0.006727,0.0067992259172597195
-7.991999999999999,14.37,0.006991,0.0071372331339822365
-7.986999999999998,14.375,0.007262,0.007125362808940341
-7.9819999999999975,14.38,0.00754,0.007595019421462086
-7.9769999999999985,14.385,0.007824,0.007958068111315723
-7.971999999999998,14.39,0.008114,0.00807346704159351
-7.966999999999999,14.395,0.008411,0.008467743274206725
-7.961999999999998,14.4,0.008714,0.008750585010819201
-7.956999999999999,14.405,0.009024,0.009258251689162653
-7.951999999999998,14.41,0.00934,0.00944791715536728
-7.946999999999999,14.415,0.009662,0.009551398600275233
-7.941999999999998,14.42,0.00999,0.009857694319432998
-7.936999999999998,14.425,0.01032,0.010566638943428163
-7.931999999999999,14.43,0.01066,0.01053335386266762
-7.926999999999998,14.435,0.01101,0.011240309553202033
-7.921999999999999,14.44,0.01136,0.011579637686736219
-7.916999999999998,14.445,0.01172,0.011570821947121494
-7.911999999999999,14.45,0.01208,0.011818635437029015
-7.906999999999998,14.455,0.01245,0.012485313956697063
-7.9019999999999975,14.46,0.01282,0.013145161315187469
-7.8969999999999985,14.465,0.0132,0.013421261788663586
-7.891999999999998,14.47,0.01358,0.013228666008475626
-7.886999999999999,14.475,0.01396,0.01426553872205353
-7.881999999999998,14.48,0.01435,0.014484085374228179
-7.876999999999999,14.485,0.01475,0.014486305817274598
-7.871999999999998,14.49,0.01515,0.0151884133433596
-7.866999999999999,14.495,0.01555,0.01533291433769698
-7.861999999999998,14.5,0.01596,0.01561341295158704
-7.8569999999999975,14.505,0.01637,0.015897679653006546
-7.8519999999999985,14.51,0.01678,0.01723462118237714
-7.846999999999998,14.515,0.01719,0.01674617559820333
-7.841999999999999,14.52,0.01761,0.01790437372126996
-7.836999999999998,14.525,0.01803,0.01751280233997486
-7.831999999999999,14.53,0.01846,0.018952460993894155
-7.826999999999998,14.535,0.01888,0.018719876011099038
-7.821999999999999,14.54,0.01931,0.01960675676057862
-7.816999999999998,14.545,0.01974,0.019579104794914256
-7.811999999999998,14.55,0.02017,0.020266577643583486
-7.806999999999999,14.555,0.0206,0.021169003686140372
-7.801999999999998,14.56,0.02103,0.02080515808630063
-7.796999999999999,14.565,0.02146,0.021675695523259517
-7.791999999999998,14.57,0.02189,0.022029063862672723
-7.786999999999999,14.575,0.02232,0.021968340567636375
-7.781999999999998,14.58,0.02276,0.023009681084432135
-7.7769999999999975,14.585,0.02319,0.023365468967304032
-7.7719999999999985,14.59,0.02362,0.023608259213665696
-7.766999999999998,14.595,0.02405,0.02442205384033149
-7.761999999999999,14.6,0.02448,0.023931814320394602
-7.756999999999998,14.605,0.02491,0.025391678181286154
-7.751999999999999,14.61,0.02534,0.02568073445835073
-7.746999999999998,14.615,0.02576,0.026152739909697843
-7.741999999999999,14.62,0.02619,0.026228717361536057
-7.736999999999998,14.625,0.02661,0.027337140408547986
-7.7319999999999975,14.63,0.02703,0.027832335945101344
-7.7269999999999985,14.635,0.02745,0.027308514525916913
-7.721999999999998,14.64,0.02786,0.027361229308989037
-7.716999999999999,14.645,0.02828,0.02809413126757009
-7.711999999999998,14.65,0.02869,0.028809950528401622
-7.706999999999999,14.655,0.02909,0.028875861824611083
-7.701999999999998,14.66,0.0295,0.030136919565159945
-7.696999999999999,14.665,0.0299,0.03055709671957267
-7.691999999999998,14.67,0.0303,0.031120418836099614
-7.686999999999998,14.675,0.03069,0.03137508417024997
-7.681999999999999,14.68,0.03109,0.03176117154944209
-7.676999999999998,14.685,0.03147,0.03095865402829206
-7.671999999999999,14.69,0.03186,0.0316892632093829
-7.666999999999998,14.695,0.03224,0.03204083553984131
-7.661999999999999,14.7,0.03262,0.032386810859582754
-7.656999999999998,14.705,0.03299,0.033749605734622296
-7.6519999999999975,14.71,0.03336,0.03410146080456932
-7.6469999999999985,14.715,0.03373,0.0333677792783617
-7.641999999999998,14.72,0.03409,0.03382918146179869
-7.636999999999999,14.725,0.03445,0.03451359836363743
-7.631999999999998,14.73,0.0348,0.03411657909307306
-7.626999999999999,14.735,0.03516,0.035780970796669205
-7.621999999999998,14.74,0.0355,0.03488867410493222
-7.616999999999999,14.745,0.03585,0.036581558568525706
-7.611999999999998,14.75,0.03619,0.03567336120510601
-7.6069999999999975,14.755,0.03652,0.03566456033091494
-7.6019999999999985,14.76,0.03685,0.036490464052769435
-7.596999999999998,14.765,0.03718,0.0361453448206065
-7.591999999999999,14.77,0.0375,0.03723386251106275
-7.586999999999998,14.775,0.03783,0.038934723101669705
-7.581999999999999,14.78,0.03814,0.03852616398946391
-7.576999999999998,14.785,0.03846,0.03951006608159991
-7.571999999999999,14.79,0.03876,0.03811360128474755
-7.566999999999998,14.795,0.03907,0.038095206268255064
-7.561999999999998,14.8,0.03937,0.039114061425973776
-7.556999999999999,14.805,0.03967,0.03932126457086702
-7.551999999999998,14.81,0.03997,0.0410207466296531
-7.546999999999999,14.815,0.04026,0.03948689516533042
-7.541999999999998,14.82,0.04055,0.039666530198323315
-7.536999999999999,14.825,0.04084,0.041501191765958304
-7.531999999999998,14.83,0.04112,0.04037586603670748
-7.5269999999999975,14.835,0.0414,0.04231751525464385
-7.5219999999999985,14.84,0.04168,0.04263448143351396
-7.516999999999998,14.845,0.04195,0.0412260000125208
-7.511999999999999,14.85,0.04223,0.04307317435940424
-7.506999999999998,14.855,0.0425,0.043704791002201544
-7.501999999999999,14.86,0.04276,0.04368482614220294
-7.496999999999998,14.865,0.04303,0.04311865964275468
-7.491999999999999,14.87,0.04329,0.04440687388133015
-7.486999999999998,14.875,0.04355,0.042627832334294395
-7.4819999999999975,14.88,0.04381,0.04459076508546259
-7.4769999999999985,14.885,0.04406,0.044030480859672476
-7.471999999999998,14.89,0.04432,0.0432137244895822
-7.466999999999999,14.895,0.04457,0.043772038366636075
-7.461999999999998,14.9,0.04482,0.04477415153165797
-7.456999999999999,14.905,0.04507,0.04427270846928043
-7.451999999999998,14.91,0.04532,0.045771643412072495
-7.446999999999999,14.915,0.04556,0.04485121449745683
-7.441999999999998,14.92,0.0458,0.04454101116779086
-7.436999999999998,14.925,0.04605,0.0447056751615891
-7.431999999999999,14.93,0.04629,0.04522167385556569
-7.426999999999998,14.935,0.04653,0.047048844726626224
-7.421999999999999,14.94,0.04676,0.04811478413200501
-7.416999999999998,14.945,0.047,0.048067218324842856
-7.411999999999999,14.95,0.04724,0.047992675849760746
-7.406999999999998,14.955,0.04747,0.04769521276963104
-7.4019999999999975,14.96,0.0477,0.04628637428029327
-7.3969999999999985,14.965,0.04794,0.04706985253824795
-7.391999999999998,14.97,0.04817,0.04734953810716004
-7.386999999999999,14.975,0.0484,0.04788821580935806
-7.381999999999998,14.98,0.04863,0.04947492635127446
-7.376999999999999,14.985,0.04886,0.050015787152714784
-7.371999999999998,14.99,0.04909,0.048238879861781964
-7.366999999999999,14.995,0.04932,0.04907848924288564
-7.361999999999998,15.0,0.04955,0.04873123719777549
-7.3569999999999975,15.005,0.04977,0.04980748915334432
-7.3519999999999985,15.01,0.05,0.04993304024108786
-7.346999999999998,15.015,0.05023,0.05032096131069552
-7.341999999999999,15.02,0.05045,0.050093893733405656
-7.336999999999998,15.025,0.05068,0.05054886538662117
-7.331999999999999,15.03,0.0509,0.049776814203727475
-7.326999999999998,15.035,0.05113,0.05168462987938156
-7.321999999999999,15.04,0.05135,0.05053614144512488
-7.316999999999998,15.045,0.05158,0.05120749646553101
-7.311999999999998,15.05,0.0518,0.05276289789311077
-7.306999999999999,15.055,0.05202,0.05125909840184358
-7.301999999999998,15.06,0.05225,0.05248485615136567
-7.296999999999999,15.065,0.05247,0.05286800163839926
-7.291999999999998,15.07,0.0527,0.05324875609728921
-7.286999999999999,15.075,0.05292,0.05431650101008615
-7.281999999999998,15.08,0.05314,0.05229575974757121
-7.2769999999999975,15.085,0.05337,0.05315221964162127
-7.2719999999999985,15.09,0.05359,0.05333784575662209
-7.266999999999998,15.095,0.05381,0.05538780414521768
-7.261999999999999,15.1,0.05404,0.053498457681682834
-7.256999999999998,15.105,0.05426,0.05299273479632939
-7.251999999999999,15.11,0.05448,0.05373370622966032
-7.246999999999998,15.115,0.05471,0.05341545439098176
-7.241999999999999,15.12,0.05493,0.05578925749202122
-7.236999999999998,15.125,0.05515,0.05499707143592128
-7.2319999999999975,15.13,0.05538,0.05410291961680918
-7.2269999999999985,15.135,0.0556,0.05426549847137713
-7.221999999999998,15.14,0.05582,0.055826461969681475
-7.216999999999999,15.145,0.05605,0.055124480604326724
-7.211999999999998,15.15,0.05627,0.05755100981946735
-7.206999999999999,15.155,0.05649,0.0558079644492341
-7.201999999999998,15.16,0.05671,0.05680210349207193
-7.196999999999999,15.165,0.05694,0.05845995842147548
-7.191999999999998,15.17,0.05716,0.05605135720216159
-7.186999999999998,15.175,0.05738,0.05638908294912017
-7.181999999999999,15.18,0.0576,0.057192314060533184
-7.176999999999998,15.185,0.05783,0.05901528381210017
-7.171999999999999,15.19,0.05805,0.05713513776270993
-7.166999999999998,15.195,0.05827,0.05881960410926521
-7.161999999999999,15.2,0.05849,0.059922813486234155
-7.156999999999998,15.205,0.05871,0.05950534077076956
-7.1519999999999975,15.21,0.05894,0.05955193514249317
-7.1469999999999985,15.215,0.05916,0.05911575059319292
-7.141999999999998,15.22,0.05938,0.05893687024499214
-7.136999999999999,15.225,0.0596,0.059707116750149815
-7.131999999999998,15.23,0.05982,0.05813993029755077
-7.126999999999999,15.235,0.06004,0.05840496405816693
-7.121999999999998,15.24,0.06026,0.060591094382494104
-7.116999999999999,15.245,0.06048,0.061248880168452084
-7.111999999999998,15.25,0.0607,0.06013946960240146
-7.1069999999999975,15.255,0.06092,0.06095340067228193
-7.1019999999999985,15.26,0.06114,0.06023052601316519
-7.096999999999998,15.265,0.06136,0.06308492252034442
-7.091999999999999,15.27,0.06158,0.0619479614690197
-7.086999999999998,15.275,0.0618,0.06361509638566663
-7.081999999999999,15.28,0.06202,0.061233601904456536
-7.076999999999998,15.285,0.06224,0.06171575497305568
-7.071999999999999,15.29,0.06246,0.06361770102291098
-7.066999999999998,15.295,0.06268,0.06252243505071006
-7.061999999999998,15.3,0.0629,0.06472956162908287
-7.056999999999999,15.305,0.06312,0.06476171837211209
-7.051999999999998,15.31,0.06334,0.06162939036587132
-7.046999999999999,15.315,0.06356,0.06430590316392278
-7.041999999999998,15.32,0.06378,0.06296477245350035
-7.036999999999999,15.325,0.064,0.06487268115497011
-7.031999999999998,15.33,0.06422,0.06605248263928327
-7.0269999999999975,15.335,0.06445,0.06578855384084512
-7.0219999999999985,15.34,0.06467,0.06416470002114016
-7.016999999999998,15.345,0.06489,0.06428770140611202
-7.011999999999999,15.35,0.06511,0.06600167130717599
-7.006999999999998,15.355,0.06533,0.06555368798193184
-7.001999999999999,15.36,0.06556,0.06398184941895031
-6.996999999999998,15.365,0.06578,0.0653560842105066
-6.991999999999999,15.37,0.066,0.06496781450620769
-6.986999999999998,15.375,0.06623,0.06521456260189122
-6.9819999999999975,15.38,0.06645,0.06453869484988974
-6.9769999999999985,15.385,0.06667,0.06662473447763761
-6.971999999999998,15.39,0.0669,0.06511497182260143
-6.966999999999999,15.395,0.06713,0.06834386576852979
-6.961999999999998,15.4,0.06735,0.06747189703447862
-6.956999999999999,15.405,0.06758,0.06557481792888913
-6.951999999999998,15.41,0.0678,0.06743131191340913
-6.946999999999999,15.415,0.06803,0.06840667997431127
-6.941999999999998,15.42,0.06826,0.06837881565642441
-6.936999999999998,15.425,0.06849,0.06918166319966901
-6.931999999999999,15.43,0.06872,0.06698258375431847
-6.926999999999998,15.435,0.06894,0.07035481663507849
-6.921999999999999,15.44,0.06917,0.06976101667504052
-6.916999999999998,15.445,0.0694,0.06878088055005797
-6.911999999999999,15.45,0.06963,0.06973286055519588
-6.906999999999998,15.455,0.06986,0.06893171842483738
-6.9019999999999975,15.46,0.07009,0.06936013080242272
-6.8969999999999985,15.465,0.07032,0.07147563570175096
-6.891999999999998,15.47,0.07055,0.07023742233822512
-6.886999999999999,15.475,0.07078,0.07116700745176406
-6.881999999999998,15.48,0.07101,0.06944291821120571
-6.876999999999999,15.485,0.07124,0.07227878830694492
-6.871999999999998,15.49,0.07147,0.07093502763727362
-6.866999999999999,15.495,0.0717,0.07056709536390014
-6.861999999999998,15.5,0.07193,0.07192070304990567
-6.8569999999999975,15.505,0.07216,0.0726802136880274
-6.8519999999999985,15.51,0.07239,0.07433536517663347
-6.846999999999998,15.515,0.07262,0.07204929408697668
-6.841999999999999,15.52,0.07284,0.07429358128509968
-6.836999999999998,15.525,0.07307,0.07221608149301968
-6.831999999999999,15.53,0.0733,0.07494364319772326
-6.826999999999998,15.535,0.07352,0.07187889680056986
-6.821999999999999,15.54,0.07375,0.075082952664182
-6.816999999999998,15.545,0.07398,0.0753576648121988
-6.811999999999998,15.55,0.0742,0.07286377056167789
-6.806999999999999,15.555,0.07443,0.07435395336206349
-6.801999999999998,15.56,0.07465,0.07450965858129416
-6.796999999999999,15.565,0.07487,0.0743284392582399
-6.791999999999998,15.57,0.0751,0.07290585885370951
-6.786999999999999,15.575,0.07532,0.0752609726515854
-6.781999999999998,15.58,0.07554,0.07336625073614249
-6.7769999999999975,15.585,0.07576,0.07643215415873465
-6.7719999999999985,15.59,0.07599,0.07519383920651847
-6.766999999999998,15.595,0.07621,0.07713387525764756
-6.761999999999999,15.6,0.07643,0.07727240073153004
-6.756999999999998,15.605,0.07665,0.07846023760244579
-6.751999999999999,15.61,0.07687,0.07560856131242094
-6.746999999999998,15.615,0.07709,0.07876194326151306
-6.741999999999999,15.62,0.07731,0.07826808521295922
-6.736999999999998,15.625,0.07753,0.07625096783537785
-6.7319999999999975,15.63,0.07775,0.07712560632036246
-6.7269999999999985,15.635,0.07797,0.07652533101900012
-6.721999999999998,15.64,0.07819,0.08047400383313924
-6.716999999999999,15.645,0.07841,0.07834202334334849
-6.711999999999998,15.65,0.07863,0.07854399132015462
-6.706999999999999,15.655,0.07885,0.07706676058128212
-6.701999999999998,15.66,0.07907,0.07928278841492334
-6.696999999999999,15.665,0.0793,0.08132035433455569
-6.691999999999998,15.67,0.07952,0.07871768274539868
-6.686999999999998,15.675,0.07974,0.07924610389189442
-6.681999999999999,15.68,0.07997,0.07831317206762098
-6.676999999999998,15.685,0.0802,0.07806975879271688
-6.671999999999999,15.69,0.08042,0.08280741960778995
-6.666999999999998,15.695,0.08065,0.07832044720256125
-6.661999999999999,15.7,0.08088,0.08051451583049547
-6.656999999999998,15.705,0.08111,0.08274799915676945
-6.6519999999999975,15.71,0.08134,0.0808329414244809
-6.6469999999999985,15.715,0.08158,0.0817301695659428
-6.641999999999998,15.72,0.08181,0.08032823387101376
-6.636999999999999,15.725,0.08205,0.08376356609876918
-6.631999999999998,15.73,0.08229,0.08261993634271773
-6.626999999999999,15.735,0.08253,0.08095045967314005
-6.621999999999998,15.74,0.08277,0.08183129415805956
-6.616999999999999,15.745,0.08301,0.08165755015894484
-6.611999999999998,15.75,0.08325,0.08326635490645694
-6.6069999999999975,15.755,0.0835,0.08407423582500681
-6.6019999999999985,15.76,0.08374,0.08431342457390875
-6.596999999999998,15.765,0.08399,0.0836861298708732
-6.591999999999999,15.77,0.08424,0.08240010107141277
-6.586999999999998,15.775,0.08449,0.08430878786532892
-6.581999999999999,15.78,0.08474,0.08306468198104722
-6.576999999999998,15.785,0.08499,0.0846793415112057
-6.571999999999999,15.79,0.08524,0.08578937833957365
-6.566999999999998,15.795,0.0855,0.0833306912951152
-6.561999999999998,15.8,0.08575,0.08534498434739496
-6.556999999999999,15.805,0.08601,0.08696119654520552
-6.551999999999998,15.81,0.08626,0.08713586988248079
-6.546999999999999,15.815,0.08652,0.08885932073568718
-6.541999999999998,15.82,0.08677,0.08588325457318544
-6.536999999999999,15.825,0.08703,0.08449174065004189
-6.531999999999998,15.83,0.08728,0.08694651407626328
-6.5269999999999975,15.835,0.08754,0.08503371224474297
-6.5219999999999985,15.84,0.08779,0.08747092311508063
-6.516999999999998,15.845,0.08805,0.08811511235118417
-6.511999999999999,15.85,0.0883,0.08602476430462795
-6.506999999999998,15.855,0.08855,0.08644172053466559
-6.501999999999999,15.86,0.08881,0.09065514780585399
-6.496999999999998,15.865,0.08906,0.09055226006790351
-6.491999999999999,15.87,0.08931,0.0887557344448725
-6.486999999999998,15.875,0.08956,0.08939918664350599
-6.4819999999999975,15.88,0.0898,0.09171713543149956
-6.4769999999999985,15.885,0.09005,0.09219806236261281
-6.471999999999998,15.89,0.0903,0.08776614620899169
-6.466999999999999,15.895,0.09054,0.08782940980874278
-6.461999999999998,15.9,0.09078,0.092445847340942
-6.456999999999999,15.905,0.09102,0.09325622151022646
-6.451999999999998,15.91,0.09126,0.09382782371662098
-6.446999999999999,15.915,0.0915,0.09289884274971784
-6.441999999999998,15.92,0.09174,0.09390863798743992
-6.436999999999998,15.925,0.09197,0.09346269985071176
-6.431999999999999,15.93,0.09221,0.09304734580468092
-6.426999999999998,15.935,0.09244,0.0912896630758752
-6.421999999999999,15.94,0.09267,0.09487411594432836
-6.416999999999998,15.945,0.0929,0.09304702761605715
-6.411999999999999,15.95,0.09313,0.09054611871900589
-6.406999999999998,15.955,0.09336,0.09056426046496532
-6.4019999999999975,15.96,0.09359,0.09556343221555359
-6.3969999999999985,15.965,0.09382,0.09439555217276113
-6.391999999999998,15.97,0.09404,0.09591537338416828
-6.386999999999999,15.975,0.09427,0.09242118691685877
-6.381999999999998,15.98,0.0945,0.09495974979883595
-6.376999999999999,15.985,0.09472,0.09749841579464971
-6.371999999999998,15.99,0.09495,0.09299175861994857
-6.366999999999999,15.995,0.09518,0.09346107747458723
-6.361999999999998,16.0,0.0954,0.09336137809666861
-6.356999999999999,16.005,0.09563,0.09696206453125773
-6.351999999999997,16.01,0.09586,0.09323282192721391
-6.346999999999998,16.015,0.09609,0.0981942405502608
-6.341999999999999,16.02,0.09632,0.09856055175066133
-6.337,16.025,0.09655,0.09713293241109469
-6.331999999999997,16.03,0.09679,0.09950052837213087
-6.326999999999998,16.035,0.09703,0.09449579981588604
