omega_meV,Dcp,A_electronica,B_electronica
21.070549168570643,1.7469147771068676e-22,1.112211013602693e-08,0.0016471171438893414
21.150060674867134,3.831366819918165e-22,1.1122106096070738e-08,0.003599522989805696
21.22957218116363,8.389363391172746e-22,1.1122102056114544e-08,0.007865038260070612
21.309083687460124,1.832564864210224e-21,1.112209801615835e-08,0.017179645027733517
21.388595193756615,3.9863554545784686e-21,1.1122093976202155e-08,0.03749865894536182
21.46810670005311,8.70303494566648e-21,1.1122089936245962e-08,0.08172173373386378
21.5476182063496,1.8979633588940992e-20,1.1122085896289767e-08,0.17749393605283031
21.627129712646095,4.0830490950169556e-20,1.1122081856333574e-08,0.3826926365547399
21.706641218942586,8.672752601226932e-20,1.1122077816377379e-08,0.8124221649644525
21.78615272523908,1.7877253189865647e-19,1.1122073776421186e-08,1.6708524634199782
21.865664231535572,3.4648439453004987e-19,1.1122069736464991e-08,3.2345859156744736
21.945175737832066,6.065862523206907e-19,1.1122065696508798e-08,5.656812950076191
22.024687244128557,9.20404880113428e-19,1.1122061656552603e-08,8.605054247022812
22.104198750425052,1.2073458303535148e-18,1.1122057616596408e-08,11.29936145792563
22.183710256721543,1.4068753951650646e-18,1.1122053576640215e-08,13.18851271514223
22.263221763018038,1.5264259188348052e-18,1.112204953668402e-08,14.280669613493222
22.342733269314532,1.587533744915584e-18,1.1122045496727826e-08,14.842765033405986
22.422244775611023,1.6139483693711543e-18,1.1122041456771632e-08,15.114664683440553
22.501756281907518,1.6382660913307446e-18,1.1122037416815438e-08,15.242109918471638
22.58126778820401,1.6436838110678747e-18,1.1122033376859243e-08,15.3008297945465
22.660779294500504,1.646824674199145e-18,1.1122029336903051e-08,15.32753614785589
22.740290800796995,1.6460933805846628e-18,1.1122025296946858e-08,15.339474725422953
22.81980230709349,1.6520406588348905e-18,1.1122021256990662e-08,15.34463141350566
22.89931381338998,1.6578513032138343e-18,1.1122017217034469e-08,15.346680007205395
22.978825319686475,1.6467616143355863e-18,1.1122013177078275e-08,15.347305521461639
23.058336825982966,1.6421967720728422e-18,1.1122009137122082e-08,15.34727974168835
23.13784833227946,1.644791685000552e-18,1.1122005097165886e-08,15.34695594598569
23.217359838575955,1.6436755252808224e-18,1.1122001057209693e-08,15.34649579790827
23.296871344872446,1.6519195993643824e-18,1.1121997017253496e-08,15.345973266577573
23.37638285116894,1.6467304258282066e-18,1.1121992977297305e-08,15.345422194513004
23.455894357465432,1.6353423057052228e-18,1.112198893734111e-08,15.344858064994499
23.535405863761927,1.6314301421374194e-18,1.1121984897384917e-08,15.344287961683236
23.614917370058418,1.634137558379242e-18,1.1121980857428722e-08,15.343715125363259
23.694428876354912,1.6413057080739538e-18,1.1121976817472527e-08,15.343141038693506
23.773940382651404,1.6496568057791242e-18,1.1121972777516334e-08,15.342566379989725
23.853451888947898,1.6637618770520526e-18,1.1121968737560141e-08,15.341991459580884
23.93296339524439,1.6702333711106856e-18,1.1121964697603945e-08,15.341416419442213
24.012474901540884,1.6820764413749835e-18,1.1121960657647751e-08,15.340841324527261
24.09198640783738,1.712874748826196e-18,1.1121956617691558e-08,15.340266204552208
24.17149791413387,1.7294859232220003e-18,1.1121952577735362e-08,15.339691073112188
24.251009420430364,1.7515833963980237e-18,1.1121948537779169e-08,15.33911593642695
24.330520926726855,1.762995448541201e-18,1.1121944497822976e-08,15.338540797342036
24.41003243302335,1.7928749002629142e-18,1.1121940457866782e-08,15.33796565715927
24.48954393931984,1.800166660984524e-18,1.1121936417910588e-08,15.337390516474231
24.569055445616335,1.816522802553972e-18,1.1121932377954393e-08,15.336815375559413
24.648566951912827,1.835041592558798e-18,1.11219283379982e-08,15.336240234539465
24.72807845820932,1.864624322860054e-18,1.1121924298042005e-08,15.335665093471421
24.807589964505812,1.885572973228459e-18,1.1121920258085812e-08,15.335089952381372
24.887101470802307,1.912631745334978e-18,1.1121916218129617e-08,15.334514811273085
24.966612977098798,1.931809025728049e-18,1.1121912178173424e-08,15.333939670164485
25.046124483395293,1.9629972982603863e-18,1.1121908138217229e-08,15.333364529055885
25.125635989691787,1.9929651556931245e-18,1.1121904098261034e-08,15.332789387947283
25.205147495988278,2.027182408636438e-18,1.1121900058304838e-08,15.33221424683868
25.284659002284773,2.054073575132858e-18,1.1121896018348623e-08,15.331639105730078
25.364170508581264,2.079192307147653e-18,1.1121891978392385e-08,15.331063964621475
25.44368201487776,2.1095787239128486e-18,1.1121887938436093e-08,15.330488823512873
25.52319352117425,2.1358917271957366e-18,1.1121883898479683e-08,15.329913682404273
25.602705027470744,2.1676761756175138e-18,1.1121879858523022e-08,15.329338541295671
25.682216533767235,2.195722873138975e-18,1.1121875818565801e-08,15.328763400187071
25.76172804006373,2.218810776042575e-18,1.1121871778607368e-08,15.328188259078471
