epsilon_meV,eDcp_epsilon,eDcp_epsilon_prime
-2.955418466069734,1.0986631165108322e-08,3.914426815367963e-07
-2.9389537392392624,1.127863998067549e-08,3.9630731288539785e-07
-2.92248901240879,1.1578335801469954e-08,4.012026173594036e-07
-2.906024285578318,1.1885917014603784e-08,4.061280978613723e-07
-2.8895595587478455,1.2201584232188113e-08,4.110832356601427e-07
-2.873094831917374,1.2525551139578149e-08,4.160674901006873e-07
-2.856630105086902,1.2858028393902858e-08,4.2108029832258814e-07
-2.8401653782564296,1.3199234642153463e-08,4.2612107498754686e-07
-2.8237006514259573,1.3549393892457245e-08,4.311892120163501e-07
-2.807235924595486,1.3908735599580916e-08,4.362840783356903e-07
-2.7907711977650136,1.4277492535916871e-08,4.414050196352471e-07
