epsilon_meV,eDcp_epsilon,eDcp_epsilon_prime
-8.734863757076347,1.6395258509173536e-11,3.8953012167331153e-10
-8.691079978845387,1.7318470904546008e-11,4.1120140944932944e-10
-8.647296200614427,1.8293667786051864e-11,4.3406948651905905e-10
-8.60351242238347,1.932377616731747e-11,4.581996771492424e-10
-8.55972864415251,2.041188785024748e-11,4.836608056110759e-10
-8.51594486592155,2.1561268704075348e-11,5.105253781435449e-10
-8.472161087690594,2.27753684630309e-11,5.388697739035139e-10
-8.428377309459634,2.4057831075441376e-11,5.687744453053033e-10
-8.384593531228674,2.5412505632333545e-11,6.003241281664642e-10
-8.340809752997714,2.684345791902397e-11,6.336080620916903e-10
-8.297025974766754,2.8354982604839215e-11,6.687202215407969e-10
-8.253242196535798,2.995161613074925e-11,7.057595580413153e-10
-8.209458418304838,3.163815031120542e-11,7.448302540215789e-10
-8.165674640073878,3.3419646710016827e-11,7.860419887535059e-10
-8.121890861842921,3.530145181555733e-11,8.295102169104799e-10
-8.078107083611961,3.728921308003112e-11,8.753564602581714e-10
-8.034323305381001,3.938889585093711e-11,9.237086130117345e-10
-7.990539527150041,4.1606801261539996e-11,9.747012614051325e-10
-7.946755748919081,4.3949585121588506e-11,1.0284760180327195e-09
-7.9029719706881245,4.6424277875375115e-11,1.08518187153517e-09
-7.8591881924571645,4.903830567792693e-11,1.1449755522136771e-09
-7.8154044142262045,5.1799512658451213e-11,1.208021914167926e-09
-7.771620635995248,5.471618443308402e-11,1.2744943345638355e-09
-7.727836857764288,5.779707294012877e-11,1.344575130645032e-09
-7.684053079533328,6.105142266919151e-11,1.4184559951113087e-09
-7.640269301302368,6.448899836880076e-11,1.4963384504930833e-09
-7.596485523071408,6.812011430491149e-11,1.578434323155971e-09
-7.552701744840451,7.195566516414676e-11,1.664966237572777e-09
-7.508917966609491,7.600715869710835e-11,1.7561681315014636e-09
-7.465134188378531,8.028675018834923e-11,1.8522857927067669e-09
-7.421350410147575,8.4807278866333e-11,1.9535774178594024e-09
-7.377566631916615,8.958230635584076e-11,2.0603141942414308e-09
-7.333782853685655,9.462615728941478e-11,2.172780904876473e-09
-7.289999075454695,9.995396219393109e-11,2.2912765576925064e-09
