frecuencia_cm-1,frecuencia_THz,energia_meV,DOS_fonones
13.739319324,0.4118944311388858,1.7034584929477699,0.08468742544195482
13.968308003,0.41875933903204415,1.7318494707562597,0.08729324935797497
14.197296681,0.42562424689522316,1.7602404484407654,0.10216866398609838
14.42628536,0.43248915478838146,1.7886314262492553,0.09758781680726855
14.655274039,0.43935406268153976,1.8170224040577452,0.08348974589639119
14.884262717,0.4462189705447188,1.8454133817422511,0.07592765135157348
15.113251396,0.4530838784378771,1.873804359550741,0.07332244569604124
15.342240074,0.4599487863010561,1.9021953372352465,0.07044210234148479
15.571228753,0.4668136941942145,1.9305863150437366,0.07145410836880789
15.800217431,0.47367860205739354,1.9589772927282423,0.06662949919131164
16.02920611,0.48054350995055184,1.9873682705367322,0.06646142976741315
16.258194788,0.4874084178137309,2.015759248221238,0.06422912963746029
16.487183467,0.4942733257068892,2.044150226029728,0.0644134877593487
16.716172145,0.5011382335700683,2.0725412037142337,0.06591623039221434
16.945160824,0.5080031414632264,2.1009321815227233,0.06353875083060259
17.174149502,0.5148680493264055,2.129323159207229,0.06214322979302279
17.403138181,0.5217329572195638,2.157714137015719,0.0656367474948562
17.632126859,0.5285978650827429,2.186105114700225,0.06374095982904401
17.861115538,0.5354627729759012,2.2144960925087145,0.0629677427171255
18.090104216,0.5423276808390802,2.24288707019322,0.06566165690470285
18.319092895,0.5491925887322385,2.2712780480017103,0.06442492251216043
18.548081574,0.5560574966253969,2.2996690258102004,0.06810710049922145
18.777070252,0.562922404488576,2.328060003494706,0.060176671148451884
19.006058931,0.5697873123817342,2.3564509813031957,0.05906622876557597
19.235047609,0.5766522202449132,2.3848419589877015,0.0603157444992249
19.464036288,0.5835171281380716,2.4132329367961916,0.057540177436925834
19.693024966,0.5903820360012506,2.4416239144806973,0.05655664908012505
19.922013645,0.5972469438944089,2.470014892289187,0.05758328361018869
20.151002323,0.604111851757588,2.4984058699736926,0.05629064693415714
20.379991002,0.6109767596507463,2.5267968477821827,0.056778378067621885
20.60897968,0.6178416675139253,2.5551878254666884,0.05505402228917268
20.837968359,0.6247065754070836,2.5835788032751785,0.05338288255498954
21.066957037,0.6315714832702627,2.6119697809596842,0.05359723022108191
21.295945716,0.6384363911634209,2.640360758768174,0.05282932586472899
21.524934394,0.6453012990265999,2.6687517364526796,0.052973575505742984
21.753923073,0.6521662069197582,2.6971427142611697,0.05368336479203128
21.982911751,0.6590311147829373,2.7255336919456754,0.05568086973086583
22.21190043,0.6658960226760957,2.753924669754165,0.055722925333149625
22.440889109,0.672760930569254,2.782315647562655,0.0540555285350564
22.669877787,0.6796258384324331,2.810706625247161,0.0547549995793451
22.898866466,0.6864907463255914,2.839097603055651,0.053594022345379085
23.127855144,0.6933556541887704,2.8674885807401567,0.055411464987870675
23.356843823,0.7002205620819286,2.8958795585486463,0.05647649605516133
23.585832501,0.7070854699451077,2.924270536233152,0.05970181139739946
23.81482118,0.713950377838266,2.9526615140416417,0.06222995460515344
24.043809858,0.720815285701445,2.981052491726148,0.05886285457111993
24.272798537,0.7276801935946033,3.0094434695346375,0.05319144458652669
24.501787215,0.7345451014577824,3.037834447219143,0.05018342112876866
24.730775894,0.7414100093509407,3.0662254250276333,0.051436133120676325
24.959764572,0.7482749172141198,3.094616402712139,0.04751622160045916
25.188753251,0.7551398251072781,3.123007380520629,0.04761244510414788
25.417741929,0.7620047329704571,3.151398358205135,0.04623480887597183
25.646730608,0.7688696408636153,3.1797893360136245,0.045647325176684905
25.875719286,0.7757345487267944,3.20818031369813,0.04452555959539519
26.104707965,0.7825994566199528,3.2365712915066203,0.04413818410834454
26.333696644,0.7894643645131111,3.26496226931511,0.04364239500231079
26.562685322,0.7963292723762901,3.2933532469996156,0.04334756381364149
26.791674001,0.8031941802694484,3.3217442248081057,0.04415691300265665
27.020662679,0.8100590881326275,3.3501352024926114,0.04296044540624677
27.249651358,0.8169239960257858,3.3785261803011015,0.04182980420140456
27.478640036,0.8237889038889649,3.4069171579856072,0.04281589250037948
27.707628715,0.830653811782123,3.435308135794097,0.04287031000836478
27.936617393,0.8375187196453021,3.4636991134786026,0.0411476709355226
28.165606072,0.8443836275384604,3.4920900912870922,0.041010214749855396
28.39459475,0.8512485354016395,3.5204810689715984,0.041511466960143406
28.623583429,0.8581134432947978,3.548872046780088,0.04018019604233838
